_id,startTimeWorkflowStart,endTimeWorkflowStart,roundTripTimeWorkflowStart,startTimeWorkflowEnd,endTimeWorkflowEnd,roundTripTimeWorkflowEnd,provider,concurrentFunctions,execution,functionName,functionCount,workflow_id,function_id,region,roundTripTime,endTime,startTime,details,succeed
67054fc099111f0082065bf6,2024-10-08 15:29:01.934,2024-10-08 15:29:01.934,0,2024-10-08 15:29:01.934,2024-10-08 15:29:03.879,1945,GCP,1,1,TestFunction,1,1728401341938,67054fc099111f0082065bf7,us-east4,1043,2024-10-08 15:29:03.775,2024-10-08 15:29:02.732,"{'input_file_size': {'value': 3000, 'is_valid': True}, 'input_file_characters': {'value': 3000, 'is_valid': True}, 'language': {'value': 'en-US', 'is_valid': True}, 'test_collection_of_int': {'value': ['1', '2', '4'], 'is_valid': False}, 'test_collection_of_string': {'value': ['3', '3', '5'], 'is_valid': True}, 'test_collection_of_bool': {'value': ['true', 'false', 'true'], 'is_valid': False}}",False
67054fc2787e5677f0ac00e7,2024-10-08 15:29:05.079,2024-10-08 15:29:05.079,0,2024-10-08 15:29:05.079,2024-10-08 15:29:06.605,1526,GCP,1,1,TestFunction,1,1728401345080,67054fc2787e5677f0ac00e8,us-west1,670,2024-10-08 15:29:06.521,2024-10-08 15:29:05.851,"{'input_file_size': {'value': 3000, 'is_valid': True}, 'input_file_characters': {'value': 3000, 'is_valid': True}, 'language': {'value': 'en-US', 'is_valid': True}, 'test_collection_of_int': {'value': ['1', '2', '4'], 'is_valid': False}, 'test_collection_of_string': {'value': ['3', '3', '5'], 'is_valid': True}, 'test_collection_of_bool': {'value': ['true', 'false', 'true'], 'is_valid': False}}",False
67054fc50601144e55496b64,2024-10-08 15:29:07.855,2024-10-08 15:29:07.855,0,2024-10-08 15:29:07.855,2024-10-08 15:29:09.563,1708,GCP,1,2,TestFunction,1,1728401347857,67054fc50601144e55496b65,us-west1,713,2024-10-08 15:29:09.357,2024-10-08 15:29:08.644,"{'input_file_size': {'value': 3000, 'is_valid': True}, 'input_file_characters': {'value': 3000, 'is_valid': True}, 'language': {'value': 'en-US', 'is_valid': True}, 'test_collection_of_int': {'value': ['1', '2', '4'], 'is_valid': False}, 'test_collection_of_string': {'value': ['3', '3', '5'], 'is_valid': True}, 'test_collection_of_bool': {'value': ['true', 'false', 'true'], 'is_valid': False}}",False
67054fc80fc4226252baf47a,2024-10-08 15:29:10.585,2024-10-08 15:29:10.585,0,2024-10-08 15:29:10.585,2024-10-08 15:29:12.254,1669,GCP,1,3,TestFunction,1,1728401350588,67054fc80fc4226252baf47b,us-west1,702,2024-10-08 15:29:12.146,2024-10-08 15:29:11.444,"{'input_file_size': {'value': 3000, 'is_valid': True}, 'input_file_characters': {'value': 3000, 'is_valid': True}, 'language': {'value': 'en-US', 'is_valid': True}, 'test_collection_of_int': {'value': ['1', '2', '4'], 'is_valid': False}, 'test_collection_of_string': {'value': ['3', '3', '5'], 'is_valid': True}, 'test_collection_of_bool': {'value': ['true', 'false', 'true'], 'is_valid': False}}",False
67054fcb1f71ca1bccfcc936,2024-10-08 15:29:13.253,2024-10-08 15:29:13.253,0,2024-10-08 15:29:13.253,2024-10-08 15:29:14.930,1677,GCP,1,4,TestFunction,1,1728401353254,67054fcb1f71ca1bccfcc937,us-west1,822,2024-10-08 15:29:14.841,2024-10-08 15:29:14.019,"{'input_file_size': {'value': 3000, 'is_valid': True}, 'input_file_characters': {'value': 3000, 'is_valid': True}, 'language': {'value': 'en-US', 'is_valid': True}, 'test_collection_of_int': {'value': ['1', '2', '4'], 'is_valid': False}, 'test_collection_of_string': {'value': ['3', '3', '5'], 'is_valid': True}, 'test_collection_of_bool': {'value': ['true', 'false', 'true'], 'is_valid': False}}",False
670550c9d8cf0c0b6ca7d329,2024-10-08 15:33:27.560,2024-10-08 15:33:27.560,0,2024-10-08 15:33:27.560,2024-10-08 15:33:29.169,1609,GCP,1,1,TestFunction,1,1728401607562,670550c9d8cf0c0b6ca7d32a,us-east4,742,2024-10-08 15:33:29.083,2024-10-08 15:33:28.341,"{'input_file_size': {'value': 3000, 'is_valid': True}, 'input_file_characters': {'value': 3000, 'is_valid': True}, 'language': {'value': 'en-US', 'is_valid': True}, 'test_collection_of_int': {'value': [['1'], ['2'], ['4']], 'is_valid': False}, 'test_collection_of_string': {'value': ['3', '3', '5'], 'is_valid': True}, 'test_collection_of_bool': {'value': ['true', 'false', 'true'], 'is_valid': False}}",False
670550ccda8c4c5d82f3b148,2024-10-08 15:33:30.276,2024-10-08 15:33:30.276,0,2024-10-08 15:33:30.276,2024-10-08 15:33:31.877,1601,GCP,1,1,TestFunction,1,1728401610278,670550ccda8c4c5d82f3b149,us-west1,762,2024-10-08 15:33:31.787,2024-10-08 15:33:31.025,"{'input_file_size': {'value': 3000, 'is_valid': True}, 'input_file_characters': {'value': 3000, 'is_valid': True}, 'language': {'value': 'en-US', 'is_valid': True}, 'test_collection_of_int': {'value': ['1', '2', '4'], 'is_valid': False}, 'test_collection_of_string': {'value': ['3', '3', '5'], 'is_valid': True}, 'test_collection_of_bool': {'value': ['true', 'false', 'true'], 'is_valid': False}}",False
670550cf4a53455b9994b218,2024-10-08 15:33:32.932,2024-10-08 15:33:32.932,0,2024-10-08 15:33:32.932,2024-10-08 15:33:34.788,1856,GCP,1,2,TestFunction,1,1728401612934,670550cf4a53455b9994b219,us-west1,1005,2024-10-08 15:33:34.706,2024-10-08 15:33:33.701,"{'input_file_size': {'value': 3000, 'is_valid': True}, 'input_file_characters': {'value': 3000, 'is_valid': True}, 'language': {'value': 'en-US', 'is_valid': True}, 'test_collection_of_int': {'value': ['1', '2', '4'], 'is_valid': False}, 'test_collection_of_string': {'value': ['3', '3', '5'], 'is_valid': True}, 'test_collection_of_bool': {'value': ['true', 'false', 'true'], 'is_valid': False}}",False
670550d1c8376855abf4f4d7,2024-10-08 15:33:35.866,2024-10-08 15:33:35.866,0,2024-10-08 15:33:35.866,2024-10-08 15:33:37.425,1559,GCP,1,3,TestFunction,1,1728401615868,670550d1c8376855abf4f4d8,us-west1,626,2024-10-08 15:33:37.325,2024-10-08 15:33:36.699,"{'input_file_size': {'value': 3000, 'is_valid': True}, 'input_file_characters': {'value': 3000, 'is_valid': True}, 'language': {'value': 'en-US', 'is_valid': True}, 'test_collection_of_int': {'value': ['1', '2', '4'], 'is_valid': False}, 'test_collection_of_string': {'value': ['3', '3', '5'], 'is_valid': True}, 'test_collection_of_bool': {'value': ['true', 'false', 'true'], 'is_valid': False}}",False
670550d4d558905148e9b75f,2024-10-08 15:33:38.666,2024-10-08 15:33:38.666,0,2024-10-08 15:33:38.666,2024-10-08 15:33:40.272,1606,GCP,1,4,TestFunction,1,1728401618667,670550d4d558905148e9b760,us-west1,722,2024-10-08 15:33:40.180,2024-10-08 15:33:39.458,"{'input_file_size': {'value': 3000, 'is_valid': True}, 'input_file_characters': {'value': 3000, 'is_valid': True}, 'language': {'value': 'en-US', 'is_valid': True}, 'test_collection_of_int': {'value': ['1', '2', '4'], 'is_valid': False}, 'test_collection_of_string': {'value': ['3', '3', '5'], 'is_valid': True}, 'test_collection_of_bool': {'value': ['true', 'false', 'true'], 'is_valid': False}}",False
67055128d964cb34fb1dd355,2024-10-08 15:35:02.698,2024-10-08 15:35:02.698,0,2024-10-08 15:35:02.698,2024-10-08 15:35:04.484,1786,GCP,3,1,TestFunction,3,1728401702700,67055128d964cb34fb1dd356,us-east4,772,2024-10-08 15:35:04.338,2024-10-08 15:35:03.566,"{'input_file_size': {'value': 3000, 'is_valid': True}, 'input_file_characters': {'value': 3000, 'is_valid': True}, 'language': {'value': 'en-US', 'is_valid': True}, 'test_collection_of_int': {'value': [['1'], ['2'], ['4']], 'is_valid': False}, 'test_collection_of_string': {'value': ['3', '3', '5'], 'is_valid': True}, 'test_collection_of_bool': {'value': ['true', 'false', 'true'], 'is_valid': False}}",False
67055128d964cb34fb1dd355,2024-10-08 15:35:02.698,2024-10-08 15:35:02.698,0,2024-10-08 15:35:02.698,2024-10-08 15:35:04.484,1786,GCP,3,1,TestFunction,3,1728401702700,67055128d964cb34fb1dd357,us-east4,773,2024-10-08 15:35:04.338,2024-10-08 15:35:03.565,"{'input_file_size': {'value': 3000, 'is_valid': True}, 'input_file_characters': {'value': 3000, 'is_valid': True}, 'language': {'value': 'en-US', 'is_valid': True}, 'test_collection_of_int': {'value': [['1'], ['2'], ['4']], 'is_valid': False}, 'test_collection_of_string': {'value': ['3', '3', '5'], 'is_valid': True}, 'test_collection_of_bool': {'value': ['true', 'false', 'true'], 'is_valid': False}}",False
67055128d964cb34fb1dd355,2024-10-08 15:35:02.698,2024-10-08 15:35:02.698,0,2024-10-08 15:35:02.698,2024-10-08 15:35:04.484,1786,GCP,3,1,TestFunction,3,1728401702700,67055128d964cb34fb1dd358,us-east4,806,2024-10-08 15:35:04.372,2024-10-08 15:35:03.566,"{'input_file_size': {'value': 3000, 'is_valid': True}, 'input_file_characters': {'value': 3000, 'is_valid': True}, 'language': {'value': 'en-US', 'is_valid': True}, 'test_collection_of_int': {'value': [['1'], ['2'], ['4']], 'is_valid': False}, 'test_collection_of_string': {'value': ['3', '3', '5'], 'is_valid': True}, 'test_collection_of_bool': {'value': ['true', 'false', 'true'], 'is_valid': False}}",False
6705512c28023c77bca2cf54,2024-10-08 15:35:05.823,2024-10-08 15:35:05.823,0,2024-10-08 15:35:05.823,2024-10-08 15:35:08.017,2194,GCP,1,1,TestFunction,1,1728401705826,6705512c28023c77bca2cf55,us-west1,843,2024-10-08 15:35:07.896,2024-10-08 15:35:07.053,"{'input_file_size': {'value': 3000, 'is_valid': True}, 'input_file_characters': {'value': 3000, 'is_valid': True}, 'language': {'value': 'en-US', 'is_valid': True}, 'test_collection_of_int': {'value': ['1', '2', '4'], 'is_valid': False}, 'test_collection_of_string': {'value': ['3', '3', '5'], 'is_valid': True}, 'test_collection_of_bool': {'value': ['true', 'false', 'true'], 'is_valid': False}}",False
